EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
693056,20171031,90.00000000,z,DES survey hex 111-461 tiling 8,0.99300000
693115,20171031,90.00000000,z,DES survey hex 435-176 tiling 8,0.99300000
693046,20171031,90.00000000,z,DES survey hex 426-562 tiling 7,0.99400000
693055,20171031,90.00000000,z,DES survey hex 88-450 tiling 8,0.99500000
691203,20171026,90.00000000,z,DES survey hex -2-542 tiling 8,0.99600000
678953,20170917,90.00000000,z,DES survey hex 196-24 tiling 9,0.99700000
693025,20171031,90.00000000,z,DES survey hex 188-298 tiling 8,0.99700000
693184,20171031,90.00000000,z,DES survey hex 405-491 tiling 9,0.99800000
681539,20170925,90.00000000,z,DES survey hex -302-572 tiling 7,0.99900000
692048,20171028,90.00000000,z,DES survey hex 276-14 tiling 8,0.99900000
691929,20171028,90.00000000,z,DES survey hex -41-562 tiling 9,0.99900000
674351,20170901,90.00000000,z,DES survey hex -234-491 tiling 8,0.99900000
692055,20171028,90.00000000,z,DES survey hex 276+6 tiling 8,1.00100000
689603,20171021,90.00000000,z,DES survey hex -374-430 tiling 9,1.00200000
693052,20171031,90.00000000,z,DES survey hex 133-430 tiling 8,1.00400000
691958,20171028,90.00000000,z,DES survey hex 51-390 tiling 9,1.00400000
681905,20170926,90.00000000,z,DES survey hex -439-440 tiling 7,1.00400000
692400,20171029,90.00000000,z,DES survey hex 153-379 tiling 8,1.00500000
691180,20171026,90.00000000,z,DES survey hex 36-4 tiling 8,1.00500000
686462,20171012,90.00000000,z,DES survey hex -355-410 tiling 8,1.00500000
693183,20171031,90.00000000,z,DES survey hex 428-521 tiling 8,1.00500000
693018,20171031,90.00000000,z,DES survey hex 335-156 tiling 8,1.00600000
691202,20171026,90.00000000,z,DES survey hex 28-532 tiling 8,1.00700000
692991,20171031,90.00000000,z,DES survey hex -5-633 tiling 7,1.00700000
691977,20171028,90.00000000,z,DES survey hex 20-14 tiling 9,1.00700000
680671,20170923,90.00000000,z,DES survey hex -560-552 tiling 7,1.00800000
681959,20170926,90.00000000,z,DES survey hex -315-4 tiling 7,1.00800000
693122,20171031,90.00000000,z,DES survey hex 452-146 tiling 8,1.00900000
681960,20170926,90.00000000,z,DES survey hex -347-4 tiling 7,1.01100000
689778,20171021,90.00000000,z,DES survey hex 46-430 tiling 9,1.01100000
694372,20171108,90.00000000,z,DES survey hex 532-521 tiling 8,1.01100000
692370,20171029,90.00000000,z,DES survey hex 231-146 tiling 7,1.01100000
692356,20171029,90.00000000,z,DES survey hex 74-359 tiling 8,1.01100000
693126,20171031,90.00000000,z,DES survey hex 517-126 tiling 8,1.01100000
689601,20171021,90.00000000,z,DES survey hex -355-410 tiling 9,1.01200000
691181,20171026,90.00000000,z,DES survey hex 52-34 tiling 8,1.01200000
681538,20170925,90.00000000,z,DES survey hex -240-552 tiling 8,1.01200000
677408,20170913,90.00000000,z,DES survey hex 373-369 tiling 7,1.01200000
691956,20171028,90.00000000,z,DES survey hex 21-308 tiling 9,1.01200000
690815,20171025,90.00000000,z,DES survey hex -12-14 tiling 8,1.01300000
674336,20170901,90.00000000,z,DES survey hex -273-430 tiling 8,1.01300000
680670,20170923,90.00000000,z,DES survey hex -563-572 tiling 9,1.01300000
691999,20171028,90.00000000,z,DES survey hex -16-582 tiling 9,1.01300000
693028,20171031,90.00000000,z,DES survey hex 171-329 tiling 8,1.01300000
693051,20171031,90.00000000,z,DES survey hex 112-420 tiling 8,1.01300000
692359,20171029,90.00000000,z,DES survey hex 115-197 tiling 9,1.01400000
680679,20170923,90.00000000,z,DES survey hex -539-643 tiling 8,1.01600000
677399,20170913,90.00000000,z,DES survey hex 387-65 tiling 7,1.01700000
675273,20170906,90.00000000,z,DES survey hex 667-532 tiling 8,1.01700000
677399,20170913,90.00000000,z,DES survey hex 387-65 tiling 7,1.01700000
681530,20170925,90.00000000,z,DES survey hex -338-511 tiling 8,1.01800000
693123,20171031,90.00000000,z,DES survey hex 468-136 tiling 8,1.01800000
690823,20171025,90.00000000,z,DES survey hex -145-643 tiling 8,1.01900000
690823,20171025,90.00000000,z,DES survey hex -145-643 tiling 8,1.01900000
674352,20170901,90.00000000,z,DES survey hex -210-501 tiling 8,1.02200000
694707,20171109,90.00000000,z,DES survey hex 431-420 tiling 8,1.02200000
691553,20171027,90.00000000,z,DES survey hex -50-450 tiling 9,1.02200000
692331,20171029,90.00000000,z,DES survey hex 151-278 tiling 7,1.02300000
693145,20171031,90.00000000,z,DES survey hex 291-653 tiling 7,1.02300000
692296,20171029,90.00000000,z,DES survey hex -441-420 tiling 9,1.02500000
692994,20171031,90.00000000,z,DES survey hex -213-562 tiling 9,1.02500000
675271,20170906,90.00000000,z,DES survey hex 525-481 tiling 7,1.02600000
689600,20171021,90.00000000,z,DES survey hex -379-410 tiling 9,1.02600000
686487,20171012,90.00000000,z,DES survey hex -216-603 tiling 8,1.02600000
685822,20171010,90.00000000,z,DES survey hex 250-349 tiling 7,1.02600000
691196,20171026,90.00000000,z,DES survey hex 45-582 tiling 8,1.02800000
680667,20170923,90.00000000,z,DES survey hex -590-562 tiling 9,1.02800000
691214,20171026,90.00000000,z,DES survey hex 53-369 tiling 8,1.02800000
692355,20171029,90.00000000,z,DES survey hex 113-359 tiling 8,1.02900000
692354,20171029,90.00000000,z,DES survey hex 94-349 tiling 8,1.02900000
692987,20171031,90.00000000,z,DES survey hex -358-491 tiling 9,1.02900000
691188,20171026,90.00000000,z,DES survey hex 70-613 tiling 8,1.03100000
693137,20171031,90.00000000,z,DES survey hex 329-390 tiling 8,1.03200000
694371,20171108,90.00000000,z,DES survey hex 556-511 tiling 8,1.03200000
677395,20170913,90.00000000,z,DES survey hex 435-14 tiling 7,1.03200000
692298,20171029,90.00000000,z,DES survey hex -347-461 tiling 9,1.03200000
691922,20171028,90.00000000,z,DES survey hex -32-511 tiling 8,1.03300000
692301,20171029,90.00000000,z,DES survey hex -209-461 tiling 9,1.03300000
681966,20170926,90.00000000,z,DES survey hex -267-14 tiling 8,1.03400000
693054,20171031,90.00000000,z,DES survey hex 90-430 tiling 8,1.03500000
692001,20171028,90.00000000,z,DES survey hex -50-613 tiling 9,1.03800000
691934,20171028,90.00000000,z,DES survey hex -25-532 tiling 9,1.03800000
674332,20170901,90.00000000,z,DES survey hex -144-410 tiling 8,1.03800000
691915,20171028,90.00000000,z,DES survey hex -88-491 tiling 9,1.03900000
685823,20171010,90.00000000,z,DES survey hex 275-379 tiling 7,1.04000000
682101,20170926,90.00000000,z,DES survey hex 132-4 tiling 8,1.04000000
694687,20171109,90.00000000,z,DES survey hex 393-592 tiling 8,1.04000000
691200,20171026,90.00000000,z,DES survey hex 23-552 tiling 8,1.04000000
692021,20171028,90.00000000,z,DES survey hex 105-582 tiling 7,1.04000000
691192,20171026,90.00000000,z,DES survey hex 34-623 tiling 8,1.04000000
689003,20171019,90.00000000,z,DES survey hex 79-552 tiling 8,1.04300000
692988,20171031,90.00000000,z,DES survey hex -385-481 tiling 9,1.04400000
691930,20171028,90.00000000,z,DES survey hex -8-562 tiling 9,1.04500000
686481,20171012,90.00000000,z,DES survey hex -250-613 tiling 8,1.04600000
674333,20170901,90.00000000,z,DES survey hex -142-430 tiling 8,1.04600000
681910,20170926,90.00000000,z,DES survey hex -560-552 tiling 9,1.04800000
681543,20170925,90.00000000,z,DES survey hex -246-592 tiling 7,1.05000000
677377,20170913,90.00000000,z,DES survey hex 132-65 tiling 8,1.05000000
681988,20170926,90.00000000,z,DES survey hex -203-14 tiling 8,1.05100000
693053,20171031,90.00000000,z,DES survey hex 111-440 tiling 8,1.05100000
681988,20170926,90.00000000,z,DES survey hex -203-14 tiling 8,1.05100000
689609,20171021,90.00000000,z,DES survey hex -350-440 tiling 9,1.05100000
691195,20171026,90.00000000,z,DES survey hex 11-592 tiling 8,1.05100000
692402,20171029,90.00000000,z,DES survey hex 173-369 tiling 8,1.05200000
689776,20171021,90.00000000,z,DES survey hex 55-349 tiling 9,1.05200000
686451,20171012,90.00000000,z,DES survey hex -401-400 tiling 8,1.05300000
692330,20171029,90.00000000,z,DES survey hex 133-288 tiling 7,1.05400000
680711,20170923,90.00000000,z,DES survey hex -386-572 tiling 7,1.05400000
685798,20171010,90.00000000,z,DES survey hex 67-440 tiling 7,1.05500000
691974,20171028,90.00000000,z,DES survey hex 132-166 tiling 7,1.05500000
693117,20171031,90.00000000,z,DES survey hex 452-166 tiling 8,1.05500000
691176,20171026,90.00000000,z,DES survey hex 52-14 tiling 8,1.05800000
692989,20171031,90.00000000,z,DES survey hex -407-491 tiling 9,1.05800000
685816,20171010,90.00000000,z,DES survey hex 227-318 tiling 7,1.05900000
680712,20170923,90.00000000,z,DES survey hex -360-562 tiling 7,1.06000000
691952,20171028,90.00000000,z,DES survey hex 55-349 tiling 8,1.06200000
693004,20171031,90.00000000,z,DES survey hex 155-420 tiling 7,1.06300000
692985,20171031,90.00000000,z,DES survey hex -352-511 tiling 9,1.06400000
682027,20170926,90.00000000,z,DES survey hex 36+16 tiling 7,1.06400000
677400,20170913,90.00000000,z,DES survey hex 371-75 tiling 7,1.06500000
677400,20170913,90.00000000,z,DES survey hex 371-75 tiling 7,1.06500000
686489,20171012,90.00000000,z,DES survey hex -183-613 tiling 8,1.06500000
677400,20170913,90.00000000,z,DES survey hex 371-75 tiling 7,1.06500000
677400,20170913,90.00000000,z,DES survey hex 371-75 tiling 7,1.06500000
677400,20170913,90.00000000,z,DES survey hex 371-75 tiling 7,1.06500000
693118,20171031,90.00000000,z,DES survey hex 418-166 tiling 8,1.06700000
677394,20170913,90.00000000,z,DES survey hex 419-24 tiling 7,1.06700000
680649,20170923,90.00000000,z,DES survey hex -527-420 tiling 9,1.06700000
693047,20171031,90.00000000,z,DES survey hex 454-511 tiling 8,1.06800000
691987,20171028,90.00000000,z,DES survey hex 20-34 tiling 9,1.06900000
681897,20170926,90.00000000,z,DES survey hex -505-450 tiling 9,1.07000000
681542,20170925,90.00000000,z,DES survey hex -275-582 tiling 7,1.07100000
689004,20171019,90.00000000,z,DES survey hex 73-592 tiling 9,1.07200000
693026,20171031,90.00000000,z,DES survey hex 170-308 tiling 8,1.07200000
692297,20171029,90.00000000,z,DES survey hex -230-430 tiling 9,1.07200000
691921,20171028,90.00000000,z,DES survey hex -186-471 tiling 9,1.07300000
681948,20170926,90.00000000,z,DES survey hex -411-4 tiling 7,1.07400000
685797,20171010,90.00000000,z,DES survey hex 65-461 tiling 7,1.07400000
691189,20171026,90.00000000,z,DES survey hex 61-653 tiling 9,1.07500000
693048,20171031,90.00000000,z,DES survey hex 287-511 tiling 7,1.07500000
