index,EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
128,681946,20170926,90.0,i,DES survey hex -379-4 tiling 7,1.0
129,677247,20170913,90.0,i,DES survey hex -378-592 tiling 7,1.001
130,679001,20170917,90.0,i,DES survey hex 355-45 tiling 8,1.001
131,689716,20171021,90.0,i,DES survey hex 36+37 tiling 9,1.002
132,681561,20170925,90.0,i,DES survey hex -151-603 tiling 8,1.003
133,680450,20170922,90.0,i,DES survey hex -411-471 tiling 7,1.005
134,681299,20170924,90.0,i,DES survey hex 260-45 tiling 8,1.005
136,681655,20170925,90.0,i,DES survey hex 251-197 tiling 8,1.006
137,681286,20170924,90.0,i,DES survey hex 359-603 tiling 8,1.006
138,680685,20170923,90.0,i,DES survey hex -503-592 tiling 8,1.007
139,680466,20170922,90.0,i,DES survey hex -430-501 tiling 8,1.008
140,692015,20171028,90.0,i,DES survey hex -50-613 tiling 9,1.008
141,672086,20170825,90.0,i,DES wide hex 495-410 tiling 10,1.009
142,669507,20170819,90.0,i,DES wide hex 386-440 tiling 9,1.01
143,691911,20171028,90.0,i,DES survey hex -111-501 tiling 9,1.011
144,689823,20171021,90.0,i,DES survey hex 329-501 tiling 8,1.011
145,677357,20170913,90.0,i,DES survey hex 164+37 tiling 9,1.012
146,672757,20170827,90.0,i,DES survey hex 148-34 tiling 8,1.012
147,681915,20170926,90.0,i,DES survey hex -552-471 tiling 9,1.012
148,692131,20171028,90.0,i,DES survey hex 601-156 tiling 8,1.015
149,682044,20170926,90.0,i,DES survey hex 68+16 tiling 8,1.017
150,681488,20170925,90.0,i,DES survey hex -473-582 tiling 8,1.017
151,688514,20171018,90.0,i,DES survey hex 156-440 tiling 7,1.018
152,680768,20170923,90.0,i,DES survey hex -59-592 tiling 8,1.02
153,681297,20170924,90.0,i,DES survey hex 244-55 tiling 8,1.02
154,682033,20170926,90.0,i,DES survey hex 20+47 tiling 8,1.022
155,678807,20170917,90.0,i,DES survey hex -436-613 tiling 7,1.022
156,669485,20170819,90.0,i,DES survey hex -141-450 tiling 8,1.022
157,691946,20171028,90.0,i,DES survey hex -12-491 tiling 9,1.023
158,687868,20171016,90.0,i,DES survey hex -234-491 tiling 9,1.024
159,692130,20171028,90.0,i,DES survey hex 585-166 tiling 8,1.025
160,669484,20170819,90.0,i,DES survey hex -142-430 tiling 8,1.026
161,672075,20170825,90.0,i,DES wide hex 473-379 tiling 10,1.027
162,692096,20171028,90.0,i,DES survey hex 435-55 tiling 9,1.027
163,687812,20171016,90.0,i,DES survey hex -360-562 tiling 9,1.028
164,687917,20171016,90.0,i,DES survey hex 289-440 tiling 8,1.028
165,669527,20170819,90.0,i,DES wide hex 431-420 tiling 9,1.029
166,672076,20170825,90.0,i,DES wide hex 473-400 tiling 10,1.03
167,678773,20170917,90.0,i,DES survey hex -531-542 tiling 8,1.03
168,672076,20170825,90.0,i,DES wide hex 473-400 tiling 10,1.03
169,677216,20170913,90.0,i,DES survey hex -478-521 tiling 8,1.03
170,680805,20170923,90.0,i,DES survey hex 70-613 tiling 8,1.031
171,692060,20171028,90.0,i,DES survey hex 340+6 tiling 8,1.031
172,670383,20170821,90.0,i,DES survey hex -183-633 tiling 8,1.031
173,670004,20170820,90.0,i,DES survey hex 46-430 tiling 8,1.032
174,668645,20170817,90.0,i,DES survey hex 4-4 tiling 7,1.032
175,691261,20171026,90.0,i,DES survey hex 183-491 tiling 8,1.032
176,668661,20170817,90.0,i,DES survey hex 108-521 tiling 6,1.033
177,680456,20170922,90.0,i,DES survey hex -364-471 tiling 8,1.033
178,689833,20171021,90.0,i,DES survey hex 372-542 tiling 8,1.033
179,668719,20170817,90.0,i,DES survey hex 329-501 tiling 6,1.033
180,678885,20170917,90.0,i,DES survey hex -28-4 tiling 7,1.033
181,689634,20171021,90.0,i,DES survey hex -251-4 tiling 9,1.034
182,678781,20170917,90.0,i,DES survey hex -582-521 tiling 8,1.035
183,689044,20171019,90.0,i,DES survey hex 340-308 tiling 8,1.036
184,672803,20170827,90.0,i,DES survey hex 212-14 tiling 9,1.038
185,689815,20171021,90.0,i,DES survey hex 275-471 tiling 8,1.038
186,689275,20171020,90.0,i,DES survey hex -79-420 tiling 9,1.039
187,692062,20171028,90.0,i,DES survey hex 356-4 tiling 8,1.04
188,670474,20170821,90.0,i,DES survey hex 244+47 tiling 8,1.04
189,672770,20170827,90.0,i,DES survey hex 196+16 tiling 9,1.041
190,687852,20171016,90.0,i,DES survey hex -55-430 tiling 9,1.042
191,693201,20171031,90.0,i,DES survey hex 497-430 tiling 8,1.043
192,681533,20170925,90.0,i,DES survey hex -315-521 tiling 8,1.043
193,687804,20171016,90.0,i,DES survey hex -475-562 tiling 9,1.043
194,670407,20170821,90.0,i,DES survey hex 39-603 tiling 8,1.044
195,669502,20170819,90.0,i,DES wide hex 352-511 tiling 9,1.045
196,668715,20170817,90.0,i,DES survey hex 265-521 tiling 6,1.045
197,669504,20170819,90.0,i,DES wide hex 360-471 tiling 9,1.046
198,681523,20170925,90.0,i,DES survey hex -403-511 tiling 8,1.046
199,668042,20170816,90.0,i,DES survey hex -165-420 tiling 8,1.046
200,680447,20170922,90.0,i,DES survey hex -436-461 tiling 7,1.046
201,692047,20171028,90.0,i,DES survey hex 292-24 tiling 9,1.046
202,668042,20170816,90.0,i,DES survey hex -165-420 tiling 8,1.046
203,686492,20171012,90.0,i,DES survey hex 4+37 tiling 9,1.047
204,672807,20170827,90.0,i,DES survey hex 212+6 tiling 9,1.048
205,689726,20171021,90.0,i,DES survey hex 68-24 tiling 9,1.048
206,689726,20171021,90.0,i,DES survey hex 68-24 tiling 9,1.048
207,670389,20170821,90.0,i,DES survey hex -117-613 tiling 8,1.048
208,691916,20171028,90.0,i,DES survey hex -114-481 tiling 9,1.049
209,689334,20171020,90.0,i,DES survey hex 265-521 tiling 8,1.049
210,691709,20171027,90.0,i,DES survey hex 688-562 tiling 7,1.049
211,672759,20170827,90.0,i,DES survey hex 164-65 tiling 8,1.05
212,689795,20171021,90.0,i,DES survey hex 218-410 tiling 8,1.05
213,687809,20171016,90.0,i,DES survey hex -386-572 tiling 9,1.05
